track_id,track_name,track_artist,track_popularity
4whKi0lMYWNiV2IZBkTbYB,La Mas Linda,Casper Magico,70
2y6EbYibgxMVQ0T5YjZYWN,TE SUPERÉ,Becky G,67
0mcBgVRVsvESTkEyVHt7Ue,No Vuelvas Más,Darell,75
6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,Sech,88
0Cn8NxJZz7zUlsaA3rXoIU,Easy - Remix,Jhay Cortez,81
64IRsSyqwD0CBbFAfrR0rT,Mami,Paloma Mami,75
4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),Rvssian,82
4RaWbMItxVbuUExNkFsITP,La Jeepeta,Nio Garcia,63
1ScD7XQYCKmJ3fdNh71lUE,Bailemos,Manuel Turizo,76
5YrjfKuFd0pMmYTGeRDV6X,Piropo,Noriel,77
0yxU21ecIK43OvBh4apONo,Solito (Lonely) [feat. Nicky Jam & Akon],Messiah,68
6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,82
7vE3nlnirKZ21FRqhVDyxa,Ya No Más,Nacho,67
0PabDDMMzwmn9cfJsfes7W,Chica Bombastic,Wisin & Yandel,77
1Eo8Ty067B01B7GETiZdgy,Full Moon,Guaynaa,70
2kjdTPSRPS9mVfRlaenjsf,Mi Ex,Ñejo,72
0UfVfRSmy4xMyi67LKH5zZ,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",Dimelo Flow,75
1XxmTx7ZzI2xLvS8SqlXs9,Sigues Con El,Dimelo Flow,72
1ndyl3wJCFs872XZ3ztPk6,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,86
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,93
2FK1agZzZzTyxV2CD7ixcP,Reggaeton en Paris,Ozuna,70
56BAJvpaWgvr6C4wmc37iU,Imaginaste - Remix,Jhay Cortez,78
4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,Manuel Turizo,83
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,91
7rknFhrVDyxzTJkPSf7LoW,No Me Conoce - Remix,Jhay Cortez,84
74j34STf8L6uADnTN69ohv,El Efecto - Remix,Rauw Alejandro,76
0wMs7DPFOnToNAoecvAFQc,Uniforme,Rich Music LTD,81
684EjRHwNsZQ9hCQxL4NYL,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,83
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,Myke Towers,84
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,90
4Zo6WxRw19gk9AbxWHViGU,Jenner (feat. Tommy Boysen),DrefQuila,61
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,Sech,86
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay,85
0i9oiUkWOgvtnjkr0fa3XN,Piensan,Myke Towers,81
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,80
1k1CJlU1eAEpAbNK0TVeKD,Que Mas Pues - Remix,Sech,11
7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,83
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,Daddy Yankee,80
3KekO5WUfJsh7kYU9o2w50,Atrévete,Nicky Jam,58
2EEmzqzM70CybVspgM7YRT,La Boca - Remix,Mau y Ricky,82
6Bc48Fgqgb6j4K6JdkZTNk,Solita,Sech,7
7hynhxDoDpgMIV12JuVtNa,UN PESO,J Balvin,79
2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,Noriel,83
53uKGbcMjEc2gIWbfmvpdS,Mírame - Remix,Nio Garcia,79
70zg99pT51vB4wlMS7e4q7,La Playa - Remix,Myke Towers,79
3iQOfefMGDVDwo8dZoco8T,Porfa,Feid,73
6F6BPkZYKQfgwZVBugMpty,Doble Cara,Arcangel,65
3rZxzqH3vl8yY0BTL4lzxL,En Cero - Remix,Yandel,68
3IvLpkhvkarEACMGMShm3l,No Somos Nada,Corina Smith,62
66OeFWKIn9UCNCu3nOGx5e,Te Echo De Menos,Marko Silva,63
7nhbNqmt5VVvVdgOtVqzZB,Te Olvidé,NAIZA,30
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,96
6IAUi1xparRDfxBcRHJ8fx,Nana,J Alvarez,39
0iQmZXv7e8EHcmJmHpZX3o,Eres Top,Ozuna,72
2sRhe52xJklfzRIe0K6puw,Voy Por Ti,Cali Y El Dandee,76
2x6WhnhzmKMbG1oO5fIW5G,Fuego,Ozuna,69
14Q3OrXMvSTCJvqeSNXovU,Nadie Como Tu,Amenazzy,67
11ufNpNUBDwTGlU8sdWZaP,Serenata,Mike Bahía,64
2UeO0dSYG1t2BpESjdk24F,Hábitos,Arcangel,67
3DjInVTE03icrWsq2UZV9n,Recuerdo,TINI,72
55oduV8SihZzpk6nOzBRJu,Así,Tayl G,55
5da9eEbSCnQ5fae1k3lLaE,Sentimientos Escondidos - Remix,J Alvarez,57
2T47pdSMuXRkISF5wlFdlg,La Desean,Sartiboy,53
7JUvz8eMJTJYJ1dHYUcK7y,Loco por Verte,Los Hitmen,66
3fIBfeXyOYgGUumsk1Kjno,No Lo Pienses - Remix,Ñejo,43
4giDe2KY99YzVocsSWYscZ,Días Lluviosos (with Lenny Tavarez),Juhn,69
6xGgxNO4Hp1gfEUatmc0nZ,MIA,Tayl G,52
07yM5vxBxAIXWzNqu1BnF6,Por Contarle Los Secretos,Jon Z,67
1MYMEtHi6fmmGiDFLrBiY3,La Lá,Mike Bahía,68
2YfOp1cJeaPwJCKe0gjo7y,Champagne Rose,Amenazzy,61
1km69Md8EuQMMZ34nWyqlk,La Noche Se Presta,J Bas Y Santy,48
3h4crsrQtBOhLrewXZ8w3D,hot girl bummer (with Khea) - Khea Remix,blackbear,69
40rXWke6SnXiGkSmaT8ZUr,Fantasía,Ozuna,85
2TMcH3s1FmQP5rCVt2EpUj,Que Se Repita,Rigo V,44
2jT3L6H54Cze0Sv6AL5NRB,Buenos Amantes,Japiaguar,45
1ZbgdjqdG9JSCl98o4l1nU,Una Locura,J Alvarez,54
7AlfoiKXfXzwVPE9asKNCs,Vamonos,Elias Diaz,39
3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72
7zwOSMqWghSCfZrVo5r5nR,Mala Costumbre,Lalo Ebratt,57
3pCc3j2htkGXWJsBmSs0RB,Cuéntame,Gabo Viera,43
4mOXPQEZLD85vyLCfOWV7Z,Bailame Así,Myke Towers,66
5Id5B3dxJZhPcV9GzgYZZe,Quizas,Rich Music LTD,88
5kleOIaoeWiaz6hyBvHVsc,4 Loko,BVDGE,39
0x1k6gSTSxaLxe0F2IThaX,Detente,Mike Bahía,79
2sGcLL6UBHSRCm3kiKH9zI,Temporal,Ozuna,66
60jkNKC1ALVYGyPTrhGWul,Sirena,Lionel Ferro,42
4cZ1wv3XMgUNjIn4PtzhWF,Subelo (Further Up),Static & Ben El,57
6qqd7DGn2VXzxsR4k3Ycun,Fantasias - Unplugged,Rauw Alejandro,77
76UZQROHQm5um99NbxtMio,Emborráchate,Nacho,62
1W3PmIlBplo5X5T67yLmY5,Rehén,Arcangel,66
4FrIdlSIs6CmrARu66EdcG,No Me Arrepiento,Jotacé,37
3tCMkWXH8WdzyVQWDrBz52,Delirio,Nacho,48
4svaGEtJdr5gdhBvdIkGaL,Más De Ti,Llane,68
5ZiI3uQ0bjorQcIDsFmGDv,Throwback,Brytiago,57
5JjRW0BF47MQF9Z4szcQ03,Contigo Despertar,Jabex,38
7MkFd0UDHlILDrhBjGZH5K,Cántalo,Ricky Martin,72
6KPMVAR0DaZ0kXzgZk4xKP,Pa´ la Camara,Power Peralta,51
1wJUs2lr1drNrxMnJ0xAhE,Copas de Vino - Remix,Fullbeta,43
417Lz9vsyAlnPkOZFMiJib,No Te Vayas,Don Omar,56
1o3w9bm49Kzi1QfBvWMNXr,Timidez,Javiielo,59
5swCpW8wpeE86HstoqoA4L,Con To',Maikel Delacalle,58
4BCPItsB94KDLuERZT3aNM,Fresa,TINI,82
4saCqH8Jj0H3KzM29TRb7m,Yoyo,Marina Yers,53
4F1qeI9MpssRd1OXqH34kR,+ High (feat. Jaycob Duque),Nibal,48
5MA74oQBT1lVZtAVuMJAm0,Enciéndelo,Joseph El De La Urba,59
2z1ACAitQVTvo1ynh7EtAd,Yo Tengo una Gata,Ozuna,67
1PeolWTkf6eq3K3qMXTkkN,Nadie Muere De Amor,Darkiel,59
1OmIYZkyF8Ujhm39eEbeME,Hachepe,Novoa,39
7bKssEnDzj8sNo5gOuyJDl,Difícil,ICON,71
02lGHA7bFFplYLihnUWTx8,Tequila,Juanes,77
2r387DZKnyoSQUpHWikyGR,Si Tú Sabes,Kevin G.,24
6EnX6zVBSrH58BZPYWnVjO,Tormenta Mágica,Vibarco,41
5MXt1GgBJPN0JPzUDIopqz,Amor Duele,Akim,55
4thYedllWlJQOnrplPxwfA,Quisieras,Nicky Jam,62
2qM1Uus4I6Yx2BGlIzXaI0,Es Un Secreto,Plan B,4
5lSASgj3h5dWTK7pr4vkBq,Quizas - Remix,Tony Dize,2
4JOcMuy5myeEaNCKlu5j19,Perdóname,Eddy Lover,1
48NXpYRuvv9izul4oXhqS9,Salió El Sol,Don Omar,72
0Q7ZM15J0cJA9rd7pQYdRq,Tu Príncipe,Daddy Yankee,69
4fFgpzgSkmn3wajioLBPOr,Mis Ojos Lloran Por Ti,Big Boy,71
2Jz1X6ZB0gkkCVgmeVGVGp,Na De Na,Angel Y Khriz,68
4uJSxi5beZ9GSzq5OKH09h,Permitame,Tony Dize,2
6G4U9avyBNEfP0fAIduev3,Ella Y Yo - Featuring Don Omar,Aventura,74
3bkBVEmRJuJZNh5iVgJkWm,Llamado de Emergencia,Daddy Yankee,71
5clFSlfkCRlhnH1cAQjSBi,Sensacion Del Bloque,De La Ghetto,66
1MfqPCs3Y722VK6zkWZ98Z,Pasarela,Ñejo & Dalmata,68
1IlJpEiMt4nuLr3cWFQUxa,La Botella,Mach & Daddy,67
26RZ3DhnVlytdG6N1oxW1E,Pobre Diabla,Don Omar,12
2PUbdd0s68EfVKlBCUW9Vq,El Doctorado,Tony Dize,2
2up69Rho7swRdP1MHqzX3n,Pam Pam,Wisin & Yandel,67
2KtNeULMaw8sFkr8w13WWB,Ven Bailalo,Angel Y Khriz,7
2Eg6dOam7cAe5turf2bnCg,En La Cama (feat. Daddy Yankee),Nicky Jam,63
32SmDHzbqYRAhX9Jq4gDnT,"No Se De Ella ""My Space""",Don Omar,50
50K0GKbudptd9wZwQlQWdj,Agarrala,Trebol Clan,65
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderon,71
2iHr1co9ElgzHredwMNKOy,Siente El Boom,"Tito ""El Bambino""",63
6z5Xrx58p5Bs18RIe6KXbI,"Lo Que Pasó, Pasó",Daddy Yankee,73
69Ej1xrGjOcHvIMtMKxK0G,Dile,Don Omar,73
6YyPA4dxemw23eGon3CjFX,Si No Le Contesto,Plan B,3
3njYteZvn759aNUXMCxiRX,Escápate Conmigo - Remix,Wolfine,60
1q8NdCAQ9QUjpYiqzdd3mv,Atrévete-Te-Te,Calle 13,73
5RCcvZz5i0rckjbCTSPL1s,Aparentemente,Yaga & Mackie,62
3gvGnkmg8zVZdBAx4B7Cvq,Ayer La Vi,Don Omar,51
614NVFo5csQqRnryl4jXs2,El Telefono,"Héctor ""El Father""",65
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,66
1Z4IqxukC6Yuer0nK7rC2R,Te Quiero,Flex,57
3QLApyuGYQdSQZTmBXFaSt,Felina,Hector & Tito,49
2WHctubxf8LzrGr62cLz3d,Igual Que Ayer,R.K.M & Ken-Y,63
1kQqiC1rS1FiuVpeBKN0QN,Rakata,Wisin & Yandel,68
4HNlRF6Nux7jU68kTpX7CP,Quiero Bailar,Ivy Queen,49
6ODIW5KyJKtXY2rOuXv9WW,Noche de Travesura,"Héctor ""El Father""",1
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,72
2U4kPiipwfc2oHmd0nGoj5,Dutty Love,Don Omar,60
10bbgurV9w05vJVGAX9jYq,Yo No Soy Tu Marido,Nicky Jam,60
49vwUeeauJgEQxDViXA01C,Al Natural (feat. Yandel),Tego Calderon,63
4kAtRwNRLMKuoCbxMSxUGI,Noche De Sexo,Wisin & Yandel,69
0tDSgSmZsbxCkdkfUPjg59,5 Letras,Alexis y Fido,64
6YLJCOynR32U4YXtsvzTdC,Mi Cama Huele a Ti,"Tito ""El Bambino""",63
4okba5wu9mMLXx79DXLKi3,La Rompe Corazones,Daddy Yankee,6
40LW0IOX1DDxqvnTLpAKrq,Passion Whine,Farruko,68
388YhDYxPvaDIZQHWqpB4E,Punto y Aparte,Tego Calderon,61
5nJaS3PEpyPfaWiLxIGtRX,Virtual Diva,Don Omar,62
04uA3BJ1Rj8DBKkpKCABJx,Mírala Bien,Wisin & Yandel,64
20ZAJdsKB5IGbGj4ilRt2o,Dile Que Tu Me Quieres,Ozuna,8
09QZbXkrHRww7Epv7qSnL0,Down,R.K.M & Ken-Y,47
16KDdey3vnSBWwqUZoe1cT,Quitate Tu Pa Ponerme Yo,Eddie Dee,58
1pLCpA1RN8avJxSD3ZCwhj,Pa' Que La Pases Bien,Arcangel,65
2oeyvFG0mFFDHUxhPVObNk,Flow Natural,"Tito ""El Bambino""",61
3uvypVUsiIr1B0BccIcsEh,6 AM,J Balvin,70
2XRqhe4lmCQVaUWawR5wRo,Rica y Apretadita (feat. Anayka),El General,60
4BxzNZpcm1j3JczZzGNe2k,Bandoleros,Don Omar,67
4Xtlw8oXkIOvzV7crUBKeZ,Rompe,Daddy Yankee,64
5I0u5YHYvA6fQZstVCFwqC,Dile A Tu Amiga,Ñejo,61
1lxswgIpzV6HhENRvkflES,Chillax (feat. Ky-Mani Marley),Farruko,69
56vD8HM5H08hknJtMcNHOP,Te Ves Buena,El General,62
6GrPaW2OIHuweYcVRoYbmv,Me Matas,R.K.M & Ken-Y,45
25GRgMoXezppQjLjSDLKf5,Voy a Beber,Nicky Jam,60
5XxOOXTiDicBrQXv0PAAH6,No Quiere Novio (remix) [feat. Nejo & Tego Calderon],DJ Nelson,56
4VKI2yBkCE4mWhFBwZp0LU,Quiero Saber,Ivy Queen,55
3rMyZL6J4t2EeZKMTD1UaI,No Le Temas a el Beat,Trebol Clan,50
7oYouEGAQJpU75CAWFEMi2,Llamé Pa' Verte,Wisin,51
6Ges5C2IE738iJh4HyQizQ,Ay Vamos,J Balvin,69
2UYXTSZkSxWJYGpcd64SRO,La Nueva Y La Ex,Daddy Yankee,5
2qq5HTgeJTLL9oY7b4X16y,Automovil,Ñejo,61
1NrKLroOjLcSXtlq8twPrc,"Te He Querido, Te He Llorado",Ivy Queen,49
6g8su55d5ZpbMw01J7YrgE,Soy Una Gargola,Randy,61
7syG2WcnpcoJvxSZT9VbAa,Yo Te Lo Dije,J Balvin,65
15PxHZffHMndHQjmzYuGUv,Hay Algo en Ti,Luny Tunes,59
4euqcj46E0OZBiz0NjR4mO,Aquí Está Tu Caldo,Daddy Yankee,57
4Zil8ro7fhQGVYXl2YYkO2,Soy Igual Que Tú,Alexis y Fido,61
4UxD6L5uah5Dvzs5kQwThG,Cuando Baila Reggaeton,Tego Calderon,54
7d05Cx72W1WsWUw7MAD7ia,Shorty,Casa De Leones,56
1ZE19OuOnqsMFB6V9Gtzcy,Morena - Re-Mix,Hector & Tito,0
4oYN44rloSqxabqrSgIani,Algo Musical,Ñejo & Dalmata,55
3tI4duDhHmmz1Sp7RX0Jbq,Mala Conducta (feat. Franco El Gorila),Alexis y Fido,63
45IOnEpVUdxWUZFqpZ7Xvz,Dominicana,Tego Calderon,54
1f2AyplMMO29MHBkjfFRmc,Papi Chulo,El Chombo,56
4h4aAvqiftNLS5XeookGx1,El Carnaval,Baby Rasta & Gringo,54
3J6vrRMz6EfwH2sgYiyNhc,Oye Mi Canto,N.O.R.E.,61
7rbtNjuh56l71xV7Uowf50,Mi Fanatica,Arcangel,58
4UPeS038Mxup1H4bl0PsS8,Te Iré a Buscar,Farruko,54
1PtL0YQRtq3qxDGUSwZPJ5,Travesuras,Nicky Jam,68
2OikDCslmF1Y04Szgbc8Hl,"Sol, Playa Y Arena","Tito ""El Bambino""",60
2vWWy37CDlDlfPipzb4iIX,los Disicipulos,Eddie Dee,57
0uJrYOhFXe4Y86JXPPMqt1,Ay Amor - Reggaeton,Hector & Tito,0
7Eo3fkg16MzIgv9SxxSonH,Llegó la Cripta,El Chombo,51
1b4QQFr0kifiSkzHb5kni4,Dejale Caer To Peso,Yomo,0
4EoDcHQ7lOj4RGgRibFLXh,Un Sueño,R.K.M & Ken-Y,0
5c9CsmVAhOQ5jQKwmNd5fk,Saoco,Wisin,56
3iRMZq3iIaIBW5bH4VgWtM,Aventura,Luny Tunes,54
40AGTob7V8pCDvvXERrCu3,Si No Cuidas Tu Mujer,Eddie Dee,52
46DW3fyWuL4VZfEwnyWjXg,Chulin Culin Chunfly (feat. Residente Calle 13),Voltio,13
0Gh6QG4Z1pSvIo7btP1Ux4,Te Suelto el Pelo,Yandel,55
3pDhN3qB33AOPhQEkUCaWt,Limbo,Daddy Yankee,71
5zuE6KIynU31uACRF112R3,Ponte Bonita,Arcangel,64
5CQzOnFWI0liUblbHYVNge,La Cama,Lunay,79
1E0aH9vpDU5cKRMFbfZac8,Rutina,Favian Lovo,55
3TTragde5roTvwS2caAQOc,Perreito - Remix,Mariah,72
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,J Balvin,86
1LiN0Z98FkR1t0m8KmLcAH,Amanece,Anuel AA,80
2DFn7QiaiaNNWXuWLABatP,Fin De Semana,Lunay,68
5suqjbw9bF0T1X3HU1oG1v,Bandolera,Bryant Myers,71
0JxHWujXDT2CzLWlQXWEhE,Te Veo,Urba y Rome,62
2XCyOEiZgavc6tH2wA1RCe,Ontas? - Remix,Alex Rose,65
4MR1AZhe1p0zTuH2HGhX9L,Guayo,Zion & Lennox,72
6v0lAdFF4haL8xjBIUjtOw,Te Robaré,Nicky Jam,58
1g2Z2lOrwayOzDqOc8EfbR,La Cartera,Farruko,76
0tJCo71s7HT9Mu5Z4juuLw,Solita,Sech,77
7kxNb4wurmBtqndlzREd0J,Pa' Que Vuelvas,Lyanno,58
4YqCBC4FwzGXuhixt5cgmm,Tra Tra Tra Remix,Ghetto Kids,79
5qN1G8fSHq4Sv5FRoOkNGu,Por Eso Vine,Paulo Londra,77
7BuHdm4lQqcyG3qTwdkxus,Aullando,Wisin & Yandel,80
4vK8Kvyw1mabkMXJqbZOZT,Llégale,Lunay,67
5mj8WVFcKdGA8p9HWGTSLc,Cuando Perriabas,Bad Bunny,72
6zw6EBrOdGTbKzC0djTOlD,Bandolera,Anuel AA,65
17UUYZ290omPaJY4wKeyHh,Me Dijeron,Ozuna,66
7LLXLd0pisbEAdIVK502VM,Reggaetón en lo Oscuro,Wisin & Yandel,72
4SJHHpKhcuXwDsCsPqshXj,El Efecto,Rauw Alejandro,78
36dhj3CSJ2gsED35rBswno,Mírame,Nio Garcia,66
0VKkyBKCXyR99navhVRqcP,La player (Bandolera),Zion & Lennox,76
6XGfoK5edwViiZlmv7kQcE,Nadie Como Yo,Kevin Roldan,62
5bITfqKGaPakO1l99hOMsI,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,10
7929JFNqTV6t6wWWHzpaVU,Impaciente,Chencho Corleone,62
7IzTqlcNIVONE35fEgj9w5,Una Mujer,De La Ghetto,64
6dZgwCrQ2cPERXn63jG8PY,Fumeteo,Darell,64
5bY5dJ7CGyNRSo6icGUo6H,Diva,Nicki Nicole,43
1sviDBcAqVOxMXq4xITVEs,Que Calor (feat. J Balvin & El Alfa),Major Lazer,84
4dqoJHdxf9Ez4DDqGh2PBc,Ya No Mas,Fer Palacio,75
4z08BpmVeZVdthD26JxkZt,Choke,Team Mati,50
7gPRIgwzddQ7jga1sBQtJ6,Mera Woo,El Alfa,70
1veR44V3fx9onyZ8XUr2vU,Dembow,Tommy Boysen,50
1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),DJ Snake,48
6HvD8JhIe9Mq6gyql32rYb,It's a Vibe,Duki,68
3fAwTY8XWSLxyX5Rgungap,Que Le De - Remix,Rauw Alejandro,72
2AY2vE3UPgmHPzTXUturYv,Detonao,Lautaro LR,44
3nQbCPy1vMFtXb4XEpOmgC,Demaga Ge Gi Go Gu,El Alfa,61
3brBqyulqpUm0J01izS0zG,Taxi Voy,j mena,62
7FbKipScVxkjQxQXwTd0gL,Coronao Now,El Alfa,81
44USJjR3VZ1Hdb5vQpZA9z,Para Nosotros,Romeo El Santo,55
5uNOpdHMpFV9RxZ0qgNGcD,Mojadero,Mark B.,58
2Zbw0nOYZoKU27sOYbrsv7,Fresko,Bhavi,71
2lllz0GoFtRdHMaqGlqcoL,La Jefatura,Duki,59
0kMQg726G2JPUFdJgTxWJf,Se Prendió,Agus Padilla,55
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,Jhay Cortez,86
6fatMybX8VmHUpaxVcXzrz,Tu Sicaria,Ms Nina,78
1nLUqn7k3UtUxuqdTXiJjk,Pronto Llegará,C. Tangana,66
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,88
6EWWkqE4aFlZRyoFwwOT8u,Pa Los Gustos Los Colores,Javiielo,74
64DUyW0uBPysl6OwY6glOi,Beba Tu Estas Flama,Nestor En Bloque,53
6XBjCetHKdO5L9cwMDVffw,Hipócrita,Anuel AA,10
2rCelCOVKJRyzef1zk8aMY,Me Tienes Loco,CantoParaBailar,49
1EoEU4HY57qaITp06TkC6B,Goteo,Duki,79
0uIfrUwwg0Z7KTitul7E3T,YO LE LLEGO,J Balvin,74
1KdwnsWOvhM53vezy5ROuf,No Te Debí Besar,C. Tangana,79
6bLvfGI2XeU5DTl8feuNrk,Cómo estás,Ke Personajes,72
67OKX8DNYygddabwIjExsp,No Soy Yo,Emilia,66
5qFeMRz4TvetPmzjre9Dq7,No Es Justo,J Balvin,73
3gE4eQH3K83Sght0ZLvuBK,MIA,Bad Bunny,69
2k6RWRsm2yYD8lOJjer5qa,Anoche (Remix),Romeo El Santo,52
5vCjGrZlBaIeOR3uoYIAeE,Se Perdio - Remix,area3,48
5QyUhnJWnndTxBYCA6EMRy,El Papi,Tommy Boysen,61
7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,86
224EVTFiLsdQignUFLvDeH,Pa Mí - Remix,Dalex,18
38kLHBjtWJaPXcyFhwRVtI,Kemba Walker,Eladio Carrion,75
3R1yxKhYKoXqaztyQflEH8,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",Khea,71
2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,87
7oCJsC7MEpcr8ylb05vLm3,"Selfie (feat. Zion & Lennox, Jhay Cortez & Miky Woodz) - Remix",De La Ghetto,52
3WnFulxNJtoANf4r0FVkD6,Solo (with Rauw Alejandro),Jay Menez,63
7JGUQpRKKQf1CfZFBVYPxi,A Vapor,Sky,50
7wQQLVAxrmY4fox5GKasHX,Video Llamada,Arcangel,68
0SrNEzRKXRZIq3IT0nGRuy,Te Confisco - Remix,Anonimus,44
4qgdySrAI50O6G6QxUA3qY,Tengo Niveles,J Montez,50
4TdhjtQllxEjOcpgrnlRZr,Igual o Peor,Gigolo Y La Exce,61
1oduFGIaBPzjTcYf9mDGAj,Te Vas Arrepentir - Remix,Chris Wandell,60
1w3wuuSAq0F5nZuhsU4xiY,Me Encanta,Logan Romero,51
1xaBABHhVCk94lGVC92Yll,Te Hace Falta,Baby Rasta & Gringo,56
6ofuqm2qLMi9lBFEF9mJMb,Hasta Que Salga el Sol,Ozuna,68
6aTVBkV6LdW7dNfS4ra9du,Poca Tela,Jaycob Duque,54
0o7a7DlKr89JrTiHsQFUSa,Pandora,Vibarco,54
4X0PgIZFO0mYwXOwdFpDEr,Fin de Semana,Kaline,48
6fIVDVyzymH4OAlNhJ93k3,Verano En París - Remix,Jerry Di,70
34ZngZgo8xicbt1EE8Ob8Z,Porno,Rich Music LTD,77
6pNjmMB8FTMEcqGSgs7Mji,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,77
6K7V47wFpfam2aeE893rbL,Suave - Remix,Jey Blessing,70
2Mb4KHDRhUJ3BoOZ7lGSy4,Hoy Se Bebe - Remix,Nio Garcia,68
3hb5Xe5VB0fj4QWVLdeBUR,Las Horas,Young L3x,48
29ShXDWDedEwZkYc8Du08N,Imaginate,Rich Music LTD,76
1KfrcxnOLyDhd3p4hGrhVe,Diavla,Chris Viz,76
2acGrERwIyVXsbJvvqS9h3,Veneno,BB Nobre,49
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,83
4NLcgBskZkUYgpAVQF0sNI,Desierto,Amenazzy,69
4jBpZsZ9qx3cZhoEfuKElF,La Mentira - Remix,Brytiago,71
6ATIufHUOw1R1A4q46BqrN,Falsas Promesas,Sech,68
0L3DcFGrGtixx5MmxJbJNI,Dispuesto (feat. Ozuna),Maluma,68
6rXxAohZzTDsP5KT3IDFIU,Cúrame (feat. Manuel Turizo),Prince Royce,75
0stKSegkdrfLTDvm5sIO38,No Te Veo - Remix,Casper Magico,74
7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,Ozuna,80
32lexhcz93AinKK0qLTZaZ,Ni Gucci Ni Prada,Kenny Man,75
3QfD4bxxkopZL7XZ8RaezH,Hookah & Sheridan s,Tommy Boysen,73
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,Anuel AA,82
4e0sAwSNPxK9Zn3vnZoZ11,Lo Malo,Sech,1
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,88
2zkVH2daHyjS51g7PRJFDn,¿Qué Ha Pasao'?,Abraham Mateo,78
0PaNKfwdqHjmW7hVEQ0lbu,La Difícil,Camilo,78
5e50NiIlOc2YJIftHzoehd,MALA SANTA,Becky G,79
4yb5Z9dwnKhO9gC0AZQYDe,Boomshakalaka,Dimitri Vegas & Like Mike,74
6Y6YC93R1r0CISm5iC4j27,BOTA FUEGO,Mau y Ricky,77
471HeGJPKw07MObixON0Um,Tabú,Pablo Alborán,78
4zAmejUNIsPCWsj5t1lGo4,Loco,Beéle,39
27qRmG3zOWPvMYUkpPdQ1g,Gan-Ga - Remix,Bryant Myers,79
65HT0L2eAtvbH56XrJqPbf,Pegao,CNCO,75
5Cbo7oz78gqkzV3EAM63VA,+,Aitana,81
1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,Piso 21,86
2f237byd0A2w0fLlnVDOV4,Patek,Ozuna,75
09nSCeCs6eYfAIJVfye1CE,Oye,TINI,81
2dy3TKVDEbIeWxeIb8JWqZ,La Mejor Versión de Mi - Remix,Natti Natasha,80
6z8sQFj47s9ZG0Ls1k9Gct,Dime tú,Danny Ocean,75
0R7DSnSibvuE4PEHqUayqf,Es un Secreto,Plan B,62
4n4CBlQVxxnU0MHGO5Mqv3,Mayor que yo,Tonny Tun Tun,63
7EjH9riHigml4DfyaAoHGr,Salió El Sol,Don Omar,31
4YAcCjGlRfpcFLyxiI54K7,No Es Culpa Mía,DY,0
6DxS2ZRl8G3EagHkovYXA2,Zun Da Da,Zion,67
1ji6mY9Gv7dO48rohMIr6p,Dile,Don Omar,49
3syMVJoaLhRKAw9r9ZB9qD,Pam Pam,Wisin & Yandel,43
5v0jVSPTspMrhweCCEfh5b,Siente El Boom (feat. Randy),"Tito ""El Bambino""",55
